--------------------------
Best 20 scores are:

Specs,Score
1551,204.885995
1538,204.305074
2942,196.161109
1980,196.001724
347,193.185928
1954,192.562247
1914,189.853020
472,189.326129
1546,188.646132
3944,188.009669
1533,187.993915
41,187.988390
1642,185.367391
360,185.334262
4022,184.527781
2122,184.154701
1421,183.993132
419,183.943242
1485,183.874093
1975,183.833429
--------------------------
All scores are:

Specs,Score
0,0.020433700125130773
1,174.02247191011236
2,174.02247191011236
3,0.115687200870934
4,4.964335684479173
5,0.0012983062120133515
6,174.02247191011242
7,3.161031099971924
8,1.6704554933051394
9,1.8496865315516964
10,3.2556574189651775
11,26.4051986151379
12,2.049155381852965
13,8.861708062017593
14,10.079980739274877
15,0.8443035637105369
16,110.60932148023213
17,106.90860881041553
18,174.02247191011236
19,174.0224719101124
20,68.20650998372147
21,104.18874416605884
22,174.0224719101124
23,174.02247191011236
24,158.810816529313
25,174.0224719101124
26,174.02247191011236
27,157.6616352706791
28,174.0224719101124
29,174.02247191011236
30,174.02247191011236
31,146.41531084276374
32,174.02247191011236
33,12.26301751384517
34,23.833286207170488
35,1.5705465953070483
36,25.469153034708256
37,7.150207680127857
38,2.410950775965528
39,174.02247191011236
40,171.92745368503174
41,187.98839005876752
42,174.02247191011236
43,174.02247191011233
44,3.922652661097259
45,3.8407152528474686
46,174.02247191011236
47,1.252292903989517
48,1.1755173034210016
49,1.6419808352572436
50,174.0224719101124
51,1.2261486656715597
52,174.02247191011233
53,174.02247191011236
54,0.8770383581902793
55,0.3864721557149173
56,174.0224719101124
57,4.080492880753103
58,169.4949014868623
59,174.02247191011233
60,155.63495188222552
61,170.95942803412635
62,132.63450180528298
63,170.75895463845515
64,58.55502710663802
65,29.038942201208776
66,80.1892201850155
67,174.0224719101124
68,69.18925820891728
69,174.0224719101124
70,173.2372973698548
71,174.02247191011236
72,174.02247191011236
73,68.62076041389713
74,6.167825629908122
75,174.02247191011236
76,156.95040592426625
77,103.28080429556793
78,39.83008631472785
79,25.250882448561015
80,27.441983709706534
81,136.84090428059847
82,173.7561652899512
83,174.02232740600084
84,174.00640692524036
85,172.576923956448
86,174.01465217881704
87,173.45030186792343
88,173.2286654893603
89,173.1090465119576
90,173.27935861543364
91,173.71526410704732
92,173.31956923563848
93,173.4976907791614
94,173.17675478205825
95,173.70458033257285
96,173.74373202568353
97,174.02247191011236
98,173.27997250722194
99,173.71354315656478
100,174.0028640913949
101,173.99304492063837
102,172.7524194973658
103,174.0026191747436
104,173.37333950661736
105,173.12563136908352
106,172.65399937578047
107,173.3946395830799
108,173.76994467391594
109,173.41142838408112
110,173.5602407404877
111,173.28750759348756
112,173.7449145731097
113,173.6126438974357
114,174.02220595877128
115,173.13785965182504
116,170.19237793670752
117,173.7906565800345
118,172.95027166203886
119,160.99922375868687
120,173.9778410412751
121,167.21354445721488
122,166.19736928152122
123,166.46680606647647
124,171.01160996978396
125,173.03718035368365
126,171.1246164106142
127,169.7565215606698
128,167.67899153469546
129,171.07145769086836
130,170.65214828468834
131,174.0224719101124
132,167.89708473312675
133,173.6594079228387
134,173.90442520845124
135,173.8459144495543
136,173.57445132810113
137,174.00312501206358
138,173.62992908838714
139,173.6703798561469
140,173.69479921185493
141,173.84652815825567
142,173.92226861979387
143,173.8322224828074
144,173.66554615677916
145,173.73871590876678
146,173.90798145927948
147,173.77988286225943
148,174.02247191011236
149,173.7142787471731
150,173.70357998304178
151,174.01298458569855
152,173.95387966466245
153,172.72223074072767
154,174.01407757457574
155,173.34713992904196
156,173.17466434451094
157,173.0948767696114
158,173.52584414742466
159,173.8313404912961
160,173.5420957394261
161,173.5451577349896
162,173.26219135377244
163,173.71399946941847
164,173.7089151439039
165,174.02247191011233
166,173.24702318786603
167,173.61118734439268
168,173.9862080714763
169,173.91193609032442
170,172.64856786763943
171,173.97144910203397
172,173.2063502258225
173,173.00264660996424
174,172.58274161151135
175,173.52021752291188
176,173.81132227650406
177,173.5261653750248
178,173.54939919623413
179,173.2637789019086
180,173.6970661405451
181,173.58652451806202
182,173.9962371135138
183,173.06300559063848
184,93.41343521434112
185,173.98337052594385
186,173.7826518164274
187,28.02447243049215
188,173.99926219788847
189,76.11444531353563
190,55.59943305738746
191,48.35542839340383
192,41.557358663041825
193,81.51405174621884
194,43.679154016394314
195,56.765391408567766
196,41.22538386660189
197,82.90782714618479
198,85.73798083435949
199,174.0224719101124
200,55.38917382806554
201,83.16698993371854
202,173.8847142717901
203,173.5973181322979
204,28.50231268122314
205,173.8300323199516
206,55.03770037920215
207,40.29706707874291
208,24.22510104685481
209,42.94947522647096
210,87.1574342618258
211,43.58267842083763
212,57.90400692601506
213,42.87155531095457
214,87.34620678713465
215,71.0111759064573
216,173.90382744889206
217,38.60826374778227
218,165.9204610508069
219,173.9640575490828
220,172.7957146771586
221,130.20133835042435
222,173.82994633893415
223,137.23856832465722
224,125.825302994044
225,5.241778999348695
226,169.45075541434448
227,172.9045832947249
228,151.02430393768992
229,170.1742169391361
230,159.83523887642153
231,164.16535026294434
232,167.035111538792
233,173.96475674692257
234,119.37223518978685
235,171.86422198173057
236,173.78722975458757
237,173.20298838682308
238,167.85048487692976
239,173.67777213873273
240,170.30382440929017
241,169.82014132460532
242,167.92516884053484
243,172.5259927594598
244,173.32537757189303
245,172.52262873339194
246,172.16713990087615
247,171.12730583043944
248,172.54888276005371
249,172.21464775387548
250,173.73149739421854
251,170.49213460443067
252,172.99141042104338
253,172.22880567243888
254,172.8623449311769
255,18.041990011985625
256,173.9286441348105
257,173.89963064907516
258,174.02247191011242
259,174.02247191011236
260,174.0224719101124
261,174.02247191011242
262,174.0224719101124
263,174.02247191011242
264,173.96281012956644
265,174.0224719101124
266,173.98301202360994
267,174.02247191011236
268,174.0224719101124
269,174.0224719101124
270,174.0224719101123
271,174.02247191011242
272,174.02247191011236
273,174.0224719101124
274,174.0224719101124
275,174.02247191011236
276,174.0224719101124
277,174.02247191011233
278,172.3519679978839
279,174.02247191011233
280,172.91204236847244
281,174.02247191011236
282,174.0224719101124
283,174.0224719101124
284,174.02247191011236
285,173.93228657871438
286,174.0224719101124
287,173.9865585189859
288,174.02247191011236
289,174.02247191011233
290,173.95175262298307
291,174.02247191011236
292,174.02247191011236
293,174.02247191011233
294,174.02247191011233
295,174.0224719101124
296,174.02247191011236
297,174.02247191011233
298,174.02247191011236
299,174.02247191011236
300,174.02247191011236
301,174.02247191011236
302,174.02247191011236
303,174.02247191011236
304,174.0224719101124
305,174.02247191011236
306,174.02247191011233
307,174.02247191011233
308,174.0224719101124
309,174.02247191011233
310,174.02247191011236
311,174.02247191011236
312,174.02247191011236
313,173.9901777420855
314,174.02247191011233
315,173.9904270770748
316,174.02247191011236
317,174.02247191011233
318,174.02247191011233
319,174.0224719101124
320,1.126421384470641
321,172.04381401158267
322,37.01611514988008
323,42.519090394111245
324,26.72666470850947
325,77.68932444023406
326,171.86647192843088
327,13.545943117321002
328,16.728868801027204
329,11.831905156607668
330,63.55686239378059
331,174.0073649058226
332,168.92706636096656
333,14.830052004094274
334,9.321121145313526
335,55.93013130933072
336,0.612744473987605
337,174.02247191011236
338,174.0224719101124
339,174.02247191011236
340,174.0224719101124
341,174.02247191011236
342,174.15287009129472
343,174.0224719101124
344,174.02247191011233
345,173.97361474321252
346,173.99386357345662
347,193.18592818618487
348,174.02247191011236
349,174.02247191011236
350,173.77172529257626
351,173.2311649131616
352,173.9804843509849
353,173.92528830403194
354,173.68792849542396
355,173.96711839464547
356,174.02247191011236
357,174.02247191011236
358,174.02247191011236
359,173.98970021041742
360,185.33426191566465
361,173.99528110493006
362,173.84852354121315
363,172.77354226492315
364,173.82086781585525
365,175.8057952856777
366,174.0224719101124
367,174.02247191011242
368,174.02247191011236
369,173.29833870857854
370,172.72345556083616
371,174.02247191011236
372,174.02247191011236
373,174.02247191011233
374,174.02247191011233
375,173.98353613481544
376,174.02247191011236
377,174.02247191011236
378,174.02247191011233
379,174.02247191011233
380,174.02247191011236
381,174.00970749016122
382,173.61233433902905
383,174.0224719101123
384,173.97205177208062
385,174.02247191011236
386,174.02247191011236
387,174.0224719101124
388,174.02247191011236
389,174.01001800727354
390,173.99766628478105
391,174.0224719101124
392,174.02247191011236
393,174.02247191011233
394,174.0224719101123
395,174.02247191011236
396,174.02247191011236
397,174.02247191011233
398,173.993860404703
399,174.02247191011242
400,174.0224719101124
401,181.45334645777828
402,174.0224719101124
403,174.02247191011242
404,173.01994907103122
405,174.02247191011236
406,174.02247191011236
407,175.49101563936702
408,173.77440281735767
409,174.02247191011236
