--------------------------
Best 20 scores are:

Specs,Score
4152,53.228667
4153,53.087801
4159,28.409560
4149,25.639067
4165,23.042209
4162,20.929203
20,9.042560
9,6.307593
3866,6.255785
8,6.116963
1577,6.093756
1936,5.977953
51,5.933143
54,5.800497
47,5.787682
4188,5.733842
1564,5.676422
74,5.653555
37,5.559113
4179,5.553192
--------------------------
All scores are:

Specs,Score
0,0.11850803928503424
1,0.06552050900230144
2,0.06552050900230144
3,4.109078840423422
4,2.796961167158796
5,2.3849139326745874
6,0.06552050900230141
7,4.008070964156778
8,6.116963498057502
9,6.3075925800179
10,5.283552619669258
11,1.1678578134038842
12,2.5045267790238004
13,0.6554441575533919
14,0.6578974096312111
15,4.688456765476164
16,0.5533107161003127
17,0.08482136992548579
18,0.06552050900230523
19,0.06552050900230127
20,9.042560041155472
21,0.15729298143180212
22,0.06552050900230143
23,0.06552050900230139
24,0.09824722529401428
25,0.06552050900230143
26,0.06552050900230146
27,0.09350894868695628
28,0.06552050900230125
29,0.06552050900230133
30,0.06552050900230133
31,0.2787049859847994
32,0.06552050900230144
33,4.05544341097589
34,2.679190266857984
35,5.002460175484482
36,2.695510806339531
37,5.5591134722285025
38,3.9154411537158165
39,0.06552050900230151
40,0.07898244223977353
41,0.11327726605859643
42,0.06552050900230129
43,0.06552050900230134
44,4.089563343581803
45,4.949021054926468
46,0.06552050900230139
47,5.787682476763621
48,2.7666049857960795
49,5.024373796566924
50,0.06552050900230143
51,5.933143470521332
52,0.06552050900230136
53,0.06552050900230123
54,5.800496793793552
55,3.82870857249867
56,0.06552050900230125
57,5.160888238488197
58,0.1304994643549426
59,0.06552050900230141
60,0.16749028118533305
61,0.10687321120707985
62,0.2761743350137547
63,0.09238755086151003
64,1.3773772580116463
65,2.733769274514395
66,0.06971210328184076
67,0.06552050900230132
68,1.4020120216110172
69,0.0655205090023014
70,0.07315416012974839
71,0.06552050900230141
72,0.06552050900230132
73,2.2111162353291363
74,5.653555484714255
75,0.06552050900230129
76,0.13192003035906225
77,0.5130725805904583
78,0.7785945591815214
79,1.4507442176199894
80,1.2425211964447394
81,0.42269918964124165
