--------------------------
Best 20 scores are:

Specs,Score
0,84.747693
314,81.056716
4164,45.967562
4155,38.086408
4166,36.206284
4156,34.591000
4160,33.129815
4153,32.417023
4154,32.207315
4163,31.673715
4158,29.836460
1600,23.443311
3729,23.355411
3794,23.333610
3807,23.299059
1964,23.296760
1594,23.049323
1454,22.881575
1467,22.858973
1415,22.846681
--------------------------
All scores are:

Specs,Score
0,84.7476925504221
1,0.05979855925341179
2,-1.0
3,-1.0
4,0.6146710591938926
5,0.3370443473145639
6,0.3915558452179344
7,-1.0
8,0.014422435830826889
9,1.1623625643519502
10,0.3529521594750672
11,0.1272304793603421
12,0.28780865378990383
13,0.010615516090234483
14,2.6247874854317246
15,2.6247874854317246
16,0.806246867544171
17,0.21343993859647425
18,0.10678012680868
19,-1.0
20,0.07427689567162613
21,3.88275325060363
22,0.5577648082193444
23,-1.0
24,-1.0
25,0.025214700420354667
26,-1.0
27,-1.0
28,0.0734730474301283
29,0.0031376140054906534
30,0.003137614005490634
31,0.0031376140054906534
32,0.2853516388748285
33,-1.0
34,0.0010868314156474274
35,0.002747820546486617
36,0.12016825197413449
37,0.00752364835335095
38,0.10967373461362426
39,2.6885570873854663
40,-1.0
41,0.006278044540609216
42,1.355367083989334
43,-1.0
44,-1.0
45,0.3590501752625736
46,0.14850737509234488
47,-1.0
48,0.012659774514289904
49,0.03402776808211385
50,0.018986206548147987
51,-1.0
52,0.005243944446747048
53,-1.0
54,-1.0
55,0.031232749491577377
56,0.25710019840452397
57,0.0031376140054906534
58,0.015118510397993917
59,0.5236143222614457
60,-1.0
61,0.20723329205638713
62,0.09795918394682984
63,0.10568020264884953
64,0.08995527625050682
65,0.053516538929219114
66,0.058357238635493386
67,4.934443520512632
68,-1.0
69,0.047551647760503066
70,-1.0
71,0.06587148978798309
72,-1.0
73,0.0056497329291940795
74,0.006898360441168555
75,0.06785850956802758
76,-1.0
77,0.3412509788587954
78,0.11110383882722881
79,0.06657211821111035
80,0.1343435159271611
81,0.015978628252274377
82,0.11625249580370402
83,0.04376816201462661
84,0.017835827359999546
85,0.025347472868487077
86,0.1914796268901143
87,0.004629929103140834
88,0.038253170078544535
89,0.05958911620617664
90,0.1364744965655001
91,11.90244326167655
92,18.50651706092989
93,12.010887449595037
94,0.05917551091204461
95,9.575327635408781
96,17.33933181806891
97,0.06693770539659752
98,0.009421295399513271
99,0.0689305834455496
100,0.04855048457673337
101,0.009020791299861537
102,0.02498487943612296
103,0.19829218851493735
104,0.008687993314470302
105,0.03905725094718577
106,0.06404447198379516
107,0.1301118178501379
108,11.016409631945331
109,16.27201886384038
110,11.037941204778683
111,0.06397635054785954
112,8.982495088900487
113,15.618016643335514
114,0.07678571776535618
115,0.005266432230057345
116,0.07286683725278842
117,0.21231645575028074
118,0.017498554804359474
119,0.051062624087563416
120,0.4555047337435742
121,0.02279001112716358
122,0.8718030726724187
123,0.47070079762581324
124,0.47237853365411564
125,1.5890923828380272
126,4.387259269223535
127,1.7564133212427013
128,0.255579752334494
129,0.3179419670057772
130,1.200528598106639
131,0.26012608617231453
132,0.009421295399512999
133,0.48766849461080036
134,0.10525200832279419
135,0.009022410296297684
136,0.03779288947787124
137,0.17141241942949775
138,0.012334604760718999
139,0.03077715445677106
140,0.07256138106573298
141,0.14279064286309837
142,1.0302319603329768
143,2.5612470784808443
144,1.0267735762136054
145,0.10758405746850865
146,0.15773016648838778
147,1.539541844856741
148,0.10397544201388603
149,0.003873035384525304
150,0.055517541613307894
151,0.15407670460250214
152,0.020661170792476483
153,0.051266239827438
154,0.39668431310499214
155,0.012191225546882229
156,0.2850714025064155
157,0.09774578801221263
158,0.3645854347563447
159,9.345754746726461
160,16.172523639457197
161,9.614920275610505
162,0.17343457836360676
163,5.34659284266768
164,10.464529606616786
165,0.17962546535830928
166,0.009421295399513285
167,0.08370333168560697
168,0.16220626820629716
169,0.03030510629304725
170,0.06587398806860852
171,0.4197069965529537
172,0.022196464365949544
173,0.19661851973258065
174,0.054496885833256306
175,0.34614407523233603
176,8.290853232859087
177,13.842593707456954
178,8.538833477979608
179,0.1820272766410893
180,4.648572297481772
181,8.985686858970206
182,0.19254589967267935
183,0.022582850802894246
184,0.04517834491318096
185,0.0205972421172463
186,0.019372064284172496
187,0.0522537166844294
188,0.12353859603129487
189,0.003557479015755451
190,0.019415370858656186
191,0.03770700054591459
192,0.07662148465987273
193,11.452476424691817
194,19.015650251614993
195,11.674359804958671
196,0.04027769376627417
197,9.595130280792791
198,17.632371360854997
199,0.04630832857370235
200,0.009421295399513632
201,0.04140188052308311
202,0.027580561597250107
203,0.029887964952631237
204,0.06609221226384712
205,0.12613647051157656
206,0.007052051136498899
207,0.02485186915638626
208,0.04247535318804735
209,0.0772886965783855
210,10.582771756184654
211,16.10645743423035
212,10.588119746119178
213,0.040921297511826195
214,9.15869666495491
215,15.827645114401394
216,0.050912460284685504
217,0.02222505135018498
218,0.04554289458080881
219,0.08436387367351172
220,0.026322798034138124
221,0.036052989549553986
222,0.16148617990584196
223,0.031248297209687886
224,0.0031294167369313296
225,0.017047367808949315
226,0.11210263556800583
227,0.2178091441258756
228,0.9447289289180102
229,0.07084976023801577
230,0.1842084399529942
231,0.001546599615037713
232,0.04670887510026927
233,0.170600150440072
234,0.010105242685982252
235,0.026209449772082994
236,0.20213745347753
237,0.026037294966186016
238,0.06034564897331895
239,0.44350429543480685
240,0.03677166973304396
241,0.6374330202682836
242,0.3150295583615131
243,0.42763023661339006
244,1.1483100726960984
245,3.1974900124796615
246,1.2698692725398113
247,0.2614461193246033
248,0.1980089352872057
249,0.8328359367219609
250,0.26634267870667777
251,0.019391825674026163
252,0.3288584849399715
