--------------------------
Best 20 scores are:

Specs,Score
0,136.383980
4164,91.256855
4155,78.371714
4156,70.710815
4166,70.701923
1757,66.766029
1756,66.124282
4160,64.732919
4153,63.035821
4154,62.942582
1750,62.640956
4163,62.190230
4158,52.777914
314,50.250988
1770,46.250598
548,45.351219
1769,45.000146
4150,44.313581
1763,42.616521
4187,41.780457
--------------------------
All scores are:

Specs,Score
0,136.38398026616977
1,0.09413946837726454
2,-1.0
3,-1.0
4,0.7289947897820651
5,0.530638805996721
6,0.2926719297765241
7,-1.0
8,0.23833042443762364
9,0.15232491985691707
10,0.003193915192925532
11,0.1856388364896324
12,0.06736405498647897
13,0.21648706056785444
14,2.223142892488442
15,2.223142892488442
16,0.8838274632714666
17,1.2040271551715445
18,0.011294709675898545
19,-1.0
20,0.11693280859567338
21,6.1185373736512405
22,0.1499631741339811
23,-1.0
24,-1.0
25,0.03969455836474575
26,-1.0
27,-1.0
28,0.11566730057737708
29,0.004939400179815487
30,0.0049394001798154525
31,0.004939400179815487
32,0.4492484235370391
33,-1.0
34,0.014788640482179581
35,0.3013794907625472
36,0.14674449100042955
37,0.24784909898260363
38,0.08089868869292555
39,3.4078567127269803
40,-1.0
41,0.0098832422662675
42,2.1344331078688215
43,-1.0
44,-1.0
45,0.9287647135153569
46,0.5081422303270571
47,-1.0
48,0.09391382752050748
49,0.7498447002462618
50,0.510707155701288
51,-1.0
52,0.33262865647514633
53,-1.0
54,-1.0
55,0.4227950318965849
56,0.14740327915658288
57,0.004939400179815487
58,0.18955671049233885
59,0.8244119860035669
60,-1.0
61,0.3262548671307483
62,0.1542163563036412
63,0.166371824075383
64,0.14161557748023268
65,0.052806931445974974
66,0.0005080910140154383
67,7.431482084732759
68,-1.0
69,0.1837752484976161
70,-1.0
71,0.10370010219937979
72,-1.0
73,0.00889411820886679
74,0.25494436074099475
75,0.29082907963015553
76,-1.0
77,0.0009929126097398208
78,0.06580361472001545
79,0.08537281677890941
80,0.2114978950635278
81,0.06378288071883073
82,0.1830162304322409
83,0.06890290643227692
84,0.028078221674150552
85,0.039903578417654705
86,0.3014520820147793
87,0.007288685406573163
88,0.08475919341245156
89,0.11880764085988427
90,0.2148528297673154
91,6.797088556311038
92,11.019143262840686
93,6.869001185556627
94,0.09315860308281988
95,5.314103895684263
96,10.240690738054106
97,0.10537865189626798
98,0.014831532253831686
99,0.13329225253861865
100,0.07643166750916093
101,0.014201034749225322
102,0.03933275747545307
103,0.31217784723143566
104,0.013677124357357573
105,0.0836231338974345
106,0.12418028618826318
107,0.20483568177592992
108,6.255803486982967
109,9.601871101525923
110,6.273066685688039
111,0.10071657527394505
112,4.946633959494854
113,9.161601467606914
114,0.12088248095243391
115,0.008290704492961756
116,0.13815030251849375
117,0.3342579121679488
118,0.027547264743012605
119,0.0803865102390677
120,0.7171633277618849
121,0.03587743848446444
122,0.23331823225008877
123,0.062499970073117264
124,0.7437332808764109
125,0.5492047018528019
126,2.1585378315613837
127,0.6444604149053222
128,0.4023734467263929
129,0.01687612598097923
130,0.40008601292856943
131,0.40953147185197875
132,0.014831532253831747
133,0.07478878962330926
134,0.16569770162025027
135,0.014203583469973179
136,0.05949612251714514
137,0.2698582879236971
138,0.019417841976855893
139,0.09663012020720763
140,0.15926145655322038
141,0.22479675136809688
142,0.4203384110931105
143,1.319027434685577
144,0.4203368095574813
145,0.1693691362212933
146,0.017620417755432157
147,0.6997488228941369
148,0.16368795607950903
149,0.00609714109387127
150,0.12256313441694132
151,0.242565215779214
152,0.032526069185699745
153,0.08070706122239273
154,0.6245448643215153
155,0.01919212549124881
156,0.03679489139179631
157,8.198438822242828e-05
158,0.5740032445475336
159,4.979253117903784
160,9.340003640355002
161,5.166803914758241
162,0.27304195844115836
163,2.53483356886023
164,5.740265754006331
165,0.2827888609538338
166,0.014831532253831846
167,0.00038954183855770746
168,0.25536424041123407
169,0.04770825604920285
170,0.10370403525663845
171,0.6607959813213127
172,0.03494303530485978
173,0.015641034177302605
174,0.005017104333144143
175,0.5449665889156448
176,4.341763354837184
177,7.87129418467359
178,4.512315305334394
179,0.28657026935849766
180,2.135228887761737
181,4.8330028955068185
182,0.303130830078488
183,0.03555131205677269
184,0.006382274393448797
185,0.032425428252101665
186,0.030496669371016704
187,0.08226164032607444
188,0.19448709750359788
189,0.00560037479275185
190,0.04270642194808809
191,0.07261774030024744
192,0.12062392641036863
193,6.572367182232255
194,11.358781027683095
195,6.711684275725866
196,0.06340790995544739
197,5.404835872611764
198,10.472495677194594
199,0.07290186213903495
200,0.014831532253832044
201,0.07872345544837846
202,0.043419071387272294
203,0.04705156016064682
204,0.10404758685583647
205,0.19857706985935472
206,0.011101728136206261
207,0.050594297324699486
208,0.07911958957950031
209,0.12167432787381137
210,6.044650000676265
211,9.532764721306437
212,6.049833810138823
213,0.06442112579805889
214,5.139988931399604
215,9.345425092944367
216,0.08015010832669368
217,0.0349880389454034
218,0.08382010296851208
219,0.13281290461825287
220,0.041439006728547376
221,0.05675702900894045
222,0.2542305454319539
223,0.04919310004225079
224,0.010504653021194056
225,0.08616757170020395
226,0.17648291991405915
227,0.029593322847386333
228,0.3734172082559761
229,0.008257891572256364
