--------------------------
Best 20 scores are:

Specs,Score
4,285.702506
3853,195.174553
34,187.142844
54,185.314117
36,185.213753
73,184.913495
3866,177.978486
12,177.452881
10,167.967774
3879,167.560478
1806,166.8074
264,166.799359
51,166.731871
49,166.498725
1811,163.884743
2066,163.881002
4061,163.881002
4035,163.207042
4139,161.463117
2118,160.819269
--------------------------
All scores are:

Specs,Score
0,3.09674886271906
1,-1.0
2,-1.0
3,-1.0
4,285.7025059764429
5,82.19897417334579
6,-1.0
7,94.30765213823484
8,83.20502426409243
9,119.48177767509756
10,167.96777391939656
11,10.584334771599698
12,177.45288106475422
13,40.85285785688448
14,40.85285785688448
15,141.80323254608777
16,15.93254191280611
17,122.31035299986128
18,-1.0
19,0.2658194026628782
20,11.080284467738664
21,23.425845956531056
22,-1.0
23,-1.0
24,0.1160072584443341
25,-1.0
26,-1.0
27,6.993866632912471
28,0.0144237210809964
29,0.0144237210809964
30,0.0144237210809964
31,25.867321126174623
32,-1.0
33,51.080483061764326
34,187.1428436001252
35,71.58388072325337
36,185.2137527840606
37,141.21717120083576
38,96.3909446367454
39,-1.0
40,0.0288637309492103
41,6.332580229033717
42,-1.0
43,-1.0
44,98.38699996446891
45,152.14896225109646
46,-1.0
47,140.66648735679811
48,109.69225076180057
49,166.49872501790352
50,-1.0
51,166.73187062732936
52,-1.0
53,-1.0
54,185.31411685309948
55,139.46914310717847
56,6.103273233000547
57,109.83216190563412
58,0.5992450658562396
59,-1.0
60,27.09203619096216
61,1.124288492117436
62,1.3064363470049347
63,4.85173708098277
64,32.987781924771326
65,33.3851578441672
66,48.93734237082625
67,-1.0
68,20.132309397965745
69,-1.0
70,5.400100831017825
71,-1.0
72,0.0259744245482985
73,184.9134948797194
74,158.6533416843104
75,-1.0
76,14.50272849241369
77,48.36036652089015
78,59.25392179129456
79,54.84705220530045
80,67.87174792145196
81,74.3480491939466
82,72.66055791386412
83,13.50228681666412
84,1.818599007978544
85,6.474178380585981
86,6.172693746836716
87,24.9686856707384
88,19.270946534307363
89,19.70102878893493
90,0.794204831593646
91,0.5744365982772437
92,0.8119249555429223
93,1.4360240295584568
94,0.7314873127966499
95,0.5814442024806614
96,1.2125738744548251
97,24.57952317775513
98,17.62123466027257
99,37.4209022594646
100,1.0329871666844437
101,0.9048469437773436
102,6.534653126414937
103,7.684595530243649
104,20.96738570449905
105,14.738033606901228
106,19.804887182342423
107,0.8002294575727242
108,0.5330590782883574
109,0.8037561431894001
110,1.781564822956266
111,0.9399777111094236
112,0.5829067693057836
113,1.195738085942018
114,0.7272243739370642
115,16.327556017949366
116,19.46809915834671
117,7.226492085736085
118,8.971836903554607
119,17.636577411335853
120,3.7954990908518886
121,15.76689800404068
122,14.290197387717548
123,17.50927324633515
124,5.25917630643126
125,0.7990667432684617
126,5.359093695338899
127,12.29273343577569
128,7.453949175475713
129,3.070034294521185
130,5.5840886853494105
131,24.57952317775513
132,15.587923001260709
133,31.183065492435585
134,8.040793809864732
135,8.496021757438157
136,12.439908675053104
137,1.2442174665534464
138,30.46395123923564
139,19.53051340901761
140,27.19079660720112
141,6.227975642817459
142,1.1459719407121978
143,6.569152562648187
144,8.550082933807627
145,6.701623418091425
146,1.6610337904504753
147,4.667611300431825
148,0.0322173572808334
149,20.73071463422634
150,55.379440128824
151,8.91543124695265
152,5.246330182732552
153,13.584888159788967
154,6.261037478075759
155,23.57145366724453
156,18.95735108814913
157,22.2607835640715
158,1.543001520587871
159,0.5731942985579399
160,1.5719353587896172
161,4.5307907239523
162,2.1288142153920733
163,1.1195076025491275
164,3.1427033681272385
165,24.57952317775513
166,19.76714631855592
167,32.96784471396612
168,4.45805464119559
169,5.846056671571833
170,14.281316811175936
171,7.236550021676213
172,21.767435939682898
173,16.397876528235525
174,23.37762938636567
175,1.6561359740580388
176,0.5573019449549316
177,1.7075461043480713
178,5.301450683919055
179,2.6447180864656783
180,1.234005475293494
181,3.377560303061205
182,7.075395641728438
183,19.2167175018678
184,59.95787477945152
185,8.08534166727051
186,6.507916176995317
187,4.029041534944292
188,6.175935498071406
189,24.40663419449552
190,17.911334097665844
191,16.643477099341123
192,0.6901489278442373
193,0.5722782480495754
194,0.7154716484610547
195,1.1701830487727771
196,0.5826556097536109
197,0.5580255722559901
198,0.8597829724812908
199,24.57952317775514
200,15.605109023747234
201,29.44105607184777
202,4.560577644771952
203,7.643020501891987
204,4.093735971832992
205,8.067152652339935
206,19.37090026541513
207,12.78107647892621
208,16.707017214025168
209,0.6738162478394655
210,0.5136715504598949
211,0.6749028099890269
212,1.1622991204929296
213,0.6058357739742103
214,0.5261812398927557
215,0.7551142452434412
216,7.33179695665138
217,13.94357926930016
218,18.691924307230817
219,3.520566384427892
220,6.164752761971237
221,9.993448947159656
222,1.93937531905615
